"id","name","college","dept","title","is_asst","pub_year","pub_total","color","is_cfep","cfep_cluster"
"raghilad","Reza Ghiladi","College of Sciences","Chemistry","","False","1","97","#009E73","False",""
"knivanov","Kostadin Ivanov","College of Engineering","Nuclear Engineering","","False","8","107","#0072B2","False",""
"anbryan2","Alyssa Rockenbach","College of Education","Educational Leadership, Policy, and Human Development","","False","1","59","#D55E00","False",""
"laramir2","Alonso Ramirez","College of Agriculture and Life Sciences","Applied Ecology","","False","1","93","#E69F00","False",""
"fisik","Fikret Isik","College of Natural Resources","Forestry and Environmental Resources","","False","1","90","#9B59B6","False",""
"yuan","Fuh-Gwo Yuan","College of Engineering","Mechanical and Aerospace Engineering","","False","2","153","#0072B2","False",""
"jtascenc","Trino Ascencio-Ibanez","College of Agriculture and Life Sciences","Molecular and Structural Biochemistry","","False","2","23","#E69F00","False",""
"jwolson","Jonathan Olson","College of Sciences","Biological Sciences","","False","1","16","#009E73","False",""
"mpourgh","Moe Pourghaz","College of Engineering","Civil, Construction and Environmental Engineering","","False","3","70","#0072B2","False",""
"atbliksl","Anthony Blikslager","College of Veterinary Medicine","College of Veterinary Medicine Administration","","False","12","210","#56B4E9","False",""
"ipsen","Ilse Ipsen","College of Sciences","Mathematics","","False","6","64","#009E73","False",""
"pdumbach","Paul Umbach","College of Education","Educational Leadership, Policy, and Human Development","","False","1","24","#D55E00","False",""
"dlirving","Douglas Irving","College of Engineering","Materials Science and Engineering","","False","2","81","#0072B2","False",""
"nreadin","Nathan Reading","College of Sciences","Mathematics","","False","3","45","#009E73","False",""
"enicole","Elena Veety","College of Engineering","Electrical and Computer Engineering","","False","2","15","#0072B2","False",""
"davidian","Marie Davidian","College of Sciences","Statistics","","False","5","85","#009E73","False",""
"fedkiw","Peter Fedkiw","College of Engineering","Chemical and Biomolecular Engineering","","False","2","43","#0072B2","False",""
"fbreid","Frederick Breidt","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","5","47","#E69F00","False",""
"jahipp","Aaron Hipp","College of Natural Resources","Parks, Recreation and Tourism Management","","False","1","148","#9B59B6","False",""
"jhou8","Jason Hou","College of Engineering","Nuclear Engineering","","False","1","35","#0072B2","False",""
"swking","Stacy Wood","Poole College of Management","Marketing","","False","3","24","#F0E442","False",""
"lezanno","Lindsay Zanno","College of Sciences","Biological Sciences","","False","1","77","#009E73","False",""
"lacraig","Lee Craig","Poole College of Management","Economics","","False","3","23","#F0E442","False",""
"jmhaugh","Jason Haugh","College of Engineering","Chemical and Biomolecular Engineering","","False","3","72","#0072B2","False",""
"ngcosco","Nilda Cosco","College of Design","College of Design Administration","","False","1","20","#E74C3C","False",""
"mjstruet","Michael Struett","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","1","22","#CC79A7","False",""
"jcollazo","Jaime Collazo","College of Agriculture and Life Sciences","Applied Ecology","","False","6","75","#E69F00","False",""
"agdean","Alexander Dean","College of Engineering","Electrical and Computer Engineering","","False","3","23","#0072B2","False",""
"munsal","Mithat Unsal","College of Sciences","Physics","","False","1","60","#009E73","False",""
"bejin","Byoungho Jin","Wilson College of Textiles","Textile and Apparel, Technology and Management","","False","3","111","#1ABC9C","False",""
"cbgorman","Christopher Gorman","College of Sciences","Chemistry","","False","10","45","#009E73","False",""
"ataylor","Andrew Taylor","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","1","22","#CC79A7","False",""
"rheinig","Ronnie Heiniger","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","3","29","#E69F00","False",""
"jbrown","David Brown","College of Sciences","Physics","","False","1","21","#009E73","False",""
"lhe8","Lingfeng He","College of Engineering","Nuclear Engineering","","False","6","170","#0072B2","False",""
"tismirno","Tatyana Smirnova","College of Sciences","Chemistry","","False","3","52","#009E73","False",""
"gmkumar","Kumar Mahinthakumar","College of Engineering","Civil, Construction and Environmental Engineering","","False","6","71","#0072B2","False",""
"mmarti24","Marion Martin","College of Sciences","Chemistry","","False","3","4","#009E73","False",""
"canson","Chris Anson","College of Humanities and Social Sciences","English","","False","1","53","#CC79A7","False",""
"pemozdzi","Paul Mozdziak","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","3","140","#E69F00","False",""
"jytzeng","Jung-Ying Tzeng","College of Sciences","Statistics","","False","2","65","#009E73","False",""
"mgjones3","Gail Jones","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","3","85","#D55E00","False",""
"kgundog","Kenan Gundogdu","College of Sciences","Physics","","False","1","87","#009E73","False",""
"cjohns26","Carla Johnson","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","3","138","#D55E00","False",""
"pcombet","Patrick Combettes","College of Sciences","Mathematics","","False","4","80","#009E73","False",""
"jgookin","Jody Gookin","College of Veterinary Medicine","Clinical Sciences","","False","3","72","#56B4E9","False",""
"atstepan","Anna Stepanova","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","1","68","#E69F00","False",""
"aryoung","Albert Young","College of Sciences","Physics","","False","1","115","#009E73","False",""
"fmuelle","Frank Mueller","College of Engineering","Computer Science","","False","5","107","#0072B2","False",""
"hdaniels","Harry Daniels","College of Agriculture and Life Sciences","Applied Ecology","","False","2","34","#E69F00","False",""
"migkim","Mi Kim","College of Humanities and Social Sciences","History","","False","1","11","#CC79A7","False",""
"rodrigu","Jesus Rodriguez","College of Sciences","Mathematics","","False","1","19","#009E73","False",""
"ygyingli","Yaroslava Yingling","College of Engineering","Materials Science and Engineering","","False","7","140","#0072B2","False",""
"screberg","Chris Reberg-Horton","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","102","#E69F00","False",""
"dpwarsin","Donald Warsing","Poole College of Management","Information Technology, Analytics, & Operations","","False","2","24","#F0E442","False",""
"kdange","Kimberly Ange-Van Heugten","College of Agriculture and Life Sciences","Animal Science","","False","1","48","#E69F00","False",""
"slsimon","Sindee Simon","College of Engineering","Chemical and Biomolecular Engineering","","False","10","98","#0072B2","False",""
"mldarhow","Mark Darhower","College of Humanities and Social Sciences","World Languages and Cultures","","False","1","8","#CC79A7","False",""
"jslindse","Jonathan Lindsey","College of Sciences","Chemistry","","False","22","263","#009E73","False",""
"gnp","Gregory Parsons","College of Engineering","Chemical and Biomolecular Engineering","","False","8","241","#0072B2","False",""
"jlheitma","Josh Heitman","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","2","168","#E69F00","False",""
"jjadams2","Jacob Adams","College of Engineering","Electrical and Computer Engineering","","False","1","60","#0072B2","False",""
"ross","Ross Bassett","College of Humanities and Social Sciences","History","","False","2","6","#CC79A7","False",""
"sarumug","Sankarasubramanian Arumugam","College of Engineering","Civil, Construction and Environmental Engineering","","False","1","115","#0072B2","False",""
"cfrohli","Carla Frohlich","College of Sciences","Physics","","False","4","64","#009E73","False",""
"rwkays","Roland Kays","College of Natural Resources","Forestry and Environmental Resources","","False","4","225","#9B59B6","False",""
"vkurapa","Vasu Kuraparthy","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","2","38","#E69F00","False",""
"jcbivins","Jason Bivins","College of Humanities and Social Sciences","Philosophy and Religious Studies","","False","1","13","#CC79A7","False",""
"rgmaggi","Ricardo Maggi","College of Veterinary Medicine","Clinical Sciences","","False","8","149","#56B4E9","False",""
"mwkudeno","Michael Kudenov","College of Engineering","Electrical and Computer Engineering","","False","1","120","#0072B2","False",""
"bjreich","Brian Reich","College of Sciences","Statistics","","False","3","198","#009E73","False",""
"swkullma","Seth Kullman","College of Sciences","Biological Sciences","","False","7","70","#009E73","False",""
"jaforre3","Jodi Forrester","College of Natural Resources","Forestry and Environmental Resources","","False","1","41","#9B59B6","False",""
"richardv","Richard Venditti","College of Natural Resources","Forest Biomaterials","","False","5","200","#9B59B6","False",""
"rbhandfi","Robert Handfield","Poole College of Management","Information Technology, Analytics, & Operations","","False","3","102","#F0E442","False",""
"vgallagh","Victoria Gallagher","College of Humanities and Social Sciences","Communication","","False","1","20","#CC79A7","False",""
"wboettch","William Boettcher","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","2","8","#CC79A7","False",""
"jcheng3","Jay Cheng","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","4","91","#E69F00","False",""
"akota2","Arun Kumar Kota","College of Engineering","Mechanical and Aerospace Engineering","","False","2","64","#0072B2","False",""
"hwade","Harald Ade","College of Sciences","Physics","","False","7","385","#009E73","False",""
"smsulli2","Seth Sullivant","College of Sciences","Mathematics","","False","2","65","#009E73","False",""
"nlu2","Ning Lu","College of Engineering","Electrical and Computer Engineering","","False","1","155","#0072B2","False",""
"dslalush","David Lalush","College of Engineering","Biomedical Engineering","","False","5","80","#0072B2","False",""
"ebbreits","Edward Breitschwerdt","College of Veterinary Medicine","Clinical Sciences","","False","14","318","#56B4E9","False",""
"skomarn","Slavko Komarnytsky","College of Agriculture and Life Sciences","Kannapolis Research","","False","2","70","#E69F00","False",""
"rkmeente","Ross Meentemeyer","College of Natural Resources","Center for Geospatial Analytics","","False","3","127","#9B59B6","False",""
"mlsichit","Mihail Sichitiu","College of Engineering","Electrical and Computer Engineering","","False","2","64","#0072B2","False",""
"mnpeters","Nils Peterson","College of Natural Resources","Forestry and Environmental Resources","","False","1","130","#9B59B6","False",""
"hschmit2","Hans Peter Schmitz","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","1","38","#CC79A7","False",""
"jdcoggbu","Jerrell Coggburn","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","14","40","#CC79A7","False",""
"tdefranc","Teresa DeFrancesco","College of Veterinary Medicine","Clinical Sciences","","False","4","70","#56B4E9","False",""
"rhe","Ruoying He","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","1","126","#009E73","False",""
"cubbage","Frederick Cubbage","College of Natural Resources","Forestry and Environmental Resources","","False","2","115","#9B59B6","False",""
"stefansk","Len Stefanski","College of Sciences","Statistics","","False","3","28","#009E73","False",""
"drtarpy","David Tarpy","College of Agriculture and Life Sciences","Applied Ecology","","False","2","117","#E69F00","False",""
"jabuckel","Jeffrey Buckel","College of Agriculture and Life Sciences","Applied Ecology","","False","3","87","#E69F00","False",""
"vukina","Tomislav Vukina","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","1","25","#E69F00","False",""
"ruzsoy","Reha Uzsoy","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","5","112","#0072B2","False",""
"fncastel","Felix Castellano","College of Sciences","Chemistry","","False","7","241","#009E73","False",""
"lsgoodel","Suzie Goodell","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","1","65","#E69F00","False",""
"nccrook","Nathan Crook","College of Engineering","Chemical and Biomolecular Engineering","","False","2","54","#0072B2","False",""
"jklee","John Lee","College of Education","College of Education Administration","","False","2","18","#D55E00","False",""
"mdkoci","Matt Koci","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","2","47","#E69F00","False",""
"jbeells","Jeffrey Eells","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","15","#56B4E9","False",""
"twgannon","Travis Gannon","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","68","#E69F00","False",""
"rslewis","Ramsey Lewis","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","3","76","#E69F00","False",""
"narayan","Jagdish Narayan","College of Engineering","Materials Science and Engineering","","False","16","257","#0072B2","False",""
"rseraci","Rudi Seracino","College of Engineering","Civil, Construction and Environmental Engineering","","False","4","65","#0072B2","False",""
"dgruehn","Daniel Gruehn","College of Humanities and Social Sciences","Psychology","","False","1","19","#CC79A7","False",""
"gyang9","Ge Yang","College of Engineering","Nuclear Engineering","","False","3","93","#0072B2","False",""
"gngaile","Gracious Ngaile","College of Engineering","Mechanical and Aerospace Engineering","","False","1","58","#0072B2","False",""
"jayoder","Jeff Yoder","College of Sciences","Biological Sciences","","False","3","83","#009E73","False",""
"spark","Sunkyu Park","College of Natural Resources","Forest Biomaterials","","False","1","139","#9B59B6","False",""
"wmrand","Bill Rand","Poole College of Management","Marketing","","False","2","49","#F0E442","False",""
"ejlobato","Edgar Lobaton","College of Engineering","Electrical and Computer Engineering","","False","3","109","#0072B2","False",""
"cmroland","Christopher Roland","College of Sciences","Physics","","False","2","49","#009E73","False",""
"japiedra","Jorge Piedrahita","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","2","75","#56B4E9","False",""
"kwk","Ki Kim","College of Engineering","Electrical and Computer Engineering","","False","8","107","#0072B2","False",""
"jtuck","James Tuck","College of Engineering","Electrical and Computer Engineering","","False","2","45","#0072B2","False",""
"tran","Hien Tran","College of Sciences","Mathematics","","False","9","62","#009E73","False",""
"kito","Kazufumi Ito","College of Sciences","Mathematics","","False","7","69","#009E73","False",""
"mthuo","Martin Thuo","College of Engineering","Materials Science and Engineering","","False","1","131","#0072B2","False",""
"dmnielse","Dahlia Nielsen","College of Sciences","Biological Sciences","","False","2","24","#009E73","False",""
"icarbon","Ignazio Carbone","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","6","89","#E69F00","False",""
"mtchu","Moody Chu","College of Sciences","Mathematics","","False","4","48","#009E73","False",""
"srmilla","Susana Milla-Lewis","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","2","78","#E69F00","False",""
"tmschaef","Thomas Schaefer","College of Sciences","Physics","","False","9","91","#009E73","False",""
"nmhaenn","Nora Haenn","College of Humanities and Social Sciences","Sociology and Anthropology","","False","1","10","#CC79A7","False",""
"lgtateos","Laura Tateosian","College of Natural Resources","Center for Geospatial Analytics","","False","1","22","#9B59B6","False",""
"khan","Saad Khan","College of Engineering","Chemical and Biomolecular Engineering","","False","6","178","#0072B2","False",""
"rdutta","Rudra Dutta","College of Engineering","Computer Science","","False","3","74","#0072B2","False",""
"mdparker","Matthew Parker","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","4","64","#009E73","False",""
"dpgenere","David Genereux","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","2","40","#009E73","False",""
"ttheis","Thomas Theis","College of Sciences","Chemistry","","False","2","119","#009E73","False",""
"rrkulkar","Ravi Kulkarni","College of Veterinary Medicine","Population Health and Pathobiology","","False","1","62","#56B4E9","False",""
"gbuckner","Gregory Buckner","College of Engineering","Mechanical and Aerospace Engineering","","False","8","67","#0072B2","False",""
"gvalacc","Giuseppe Valacchi","College of Agriculture and Life Sciences","Kannapolis Research","","False","2","248","#E69F00","False",""
"kowalsky","Mervyn Kowalsky","College of Engineering","Civil, Construction and Environmental Engineering","","False","6","71","#0072B2","False",""
"paulf","Paul Franzon","College of Engineering","Electrical and Computer Engineering","","False","12","194","#0072B2","False",""
"amaity","Arnab Maity","College of Sciences","Statistics","","False","2","75","#009E73","False",""
"tmharri7","Tara Harrison","College of Veterinary Medicine","Clinical Sciences","","False","3","63","#56B4E9","False",""
"bmasmith","Charles Smith","College of Sciences","Statistics","","False","1","13","#009E73","False",""
"galewbar","Gregory Lewbart","College of Veterinary Medicine","Clinical Sciences","","False","5","160","#56B4E9","False",""
"yslee","Yuan-Shin Lee","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","2","52","#0072B2","False",""
"bafloyd","Brian Floyd","College of Engineering","Electrical and Computer Engineering","","False","5","102","#0072B2","False",""
"dosmond","Deanna Osmond","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","89","#E69F00","False",""
"jodle","Jack Odle","College of Agriculture and Life Sciences","Animal Science","","False","3","158","#E69F00","False",""
"jswarts","Jason Swarts","College of Humanities and Social Sciences","English","","False","1","29","#CC79A7","False",""
"jmpolla3","Jeffrey Pollack","Poole College of Management","Management, Innovation and Entrepreneurship","","False","1","91","#F0E442","False",""
"qwei3","Qingshan Wei","College of Engineering","Chemical and Biomolecular Engineering","","False","3","97","#0072B2","False",""
"wdavis","William Davis","College of Engineering","Electrical and Computer Engineering","","False","3","66","#0072B2","False",""
"jhkelley","John Kelley","College of Sciences","Physics","","False","4","74","#009E73","False",""
"owduckwo","Owen Duckworth","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","2","83","#E69F00","False",""
"ebeltra2","Eduardo Beltranena","College of Agriculture and Life Sciences","Animal Science","","False","1","122","#E69F00","False",""
"blnowell","Branda Nowell","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","2","46","#CC79A7","False",""
"dlrober4","David Roberts","College of Engineering","Computer Science","","False","1","49","#0072B2","False",""
"kkcole2","Kirsti Cole","College of Humanities and Social Sciences","English","","False","1","22","#CC79A7","False",""
"tmbarrie","Thomas Barrie","College of Design","Architecture","","False","1","4","#E74C3C","False",""
"mtknauer","Mark Knauer","College of Agriculture and Life Sciences","Animal Science","","False","1","40","#E69F00","False",""
"sagui","Celeste Sagui","College of Sciences","Physics","","False","1","58","#009E73","False",""
"sorenson","Clyde Sorenson","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","4","39","#E69F00","False",""
"bjreadin","Benjamin Reading","College of Agriculture and Life Sciences","Applied Ecology","","False","1","58","#E69F00","False",""
"pojiamb","Peter Ojiambo","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","8","93","#E69F00","False",""
"rasdorf","William Rasdorf","College of Engineering","Civil, Construction and Environmental Engineering","","False","7","77","#0072B2","False",""
"lwang5","Lingjuan Li","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","3","51","#E69F00","False",""
"wfhunt","William Hunt","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","8","234","#E69F00","False",""
"hvtafres","Hooman Tafreshi","College of Engineering","Mechanical and Aerospace Engineering","","False","9","150","#0072B2","False",""
"birgand","Francois Birgand","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","2","69","#E69F00","False",""
"bwiegman","Brian Wiegmann","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","5","66","#E69F00","False",""
"eooviedo","Edgar Oviedo-Rondon","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","3","91","#E69F00","False",""
"jgenzer","Jan Genzer","College of Engineering","Chemical and Biomolecular Engineering","","False","15","233","#0072B2","False",""
"mpsingh","Munindar Singh","College of Engineering","Computer Science","","False","10","230","#0072B2","False",""
"demarti4","Donald Martin","College of Sciences","Statistics","","False","1","15","#009E73","False",""
"bernholc","Jerzy Bernholc","College of Sciences","Physics","","False","6","79","#009E73","False",""
"jlreaser","Jeffrey Reaser","College of Humanities and Social Sciences","English","","False","3","24","#CC79A7","False",""
"jfeng2","Jing Feng","College of Humanities and Social Sciences","Psychology","","False","1","41","#CC79A7","False",""
"hsgill2","Harvinder Gill","College of Engineering","Chemical and Biomolecular Engineering","","False","4","83","#0072B2","False",""
"thsieh3","Tzung Fu Hsieh","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","2","47","#E69F00","False",""
"gconant","Gavin Conant","College of Sciences","Biological Sciences","","False","2","80","#009E73","False",""
"nebuchle","Nick Buchler","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","34","#56B4E9","False",""
"jvveliad","Victor Veliadis","College of Engineering","Electrical and Computer Engineering","","False","4","93","#0072B2","False",""
"murty","Korukonda Murty","College of Engineering","Nuclear Engineering","","False","10","113","#0072B2","False",""
"yzhu7","Yong Zhu","College of Engineering","Mechanical and Aerospace Engineering","","False","3","214","#0072B2","False",""
"thassan","Tasnim Hassan","College of Engineering","Civil, Construction and Environmental Engineering","","False","2","71","#0072B2","False",""
"jwhiteh2","Justin Whitehill","College of Natural Resources","Forestry and Environmental Resources","","False","1","28","#9B59B6","False",""
"skais","Sabre Kais","College of Engineering","Electrical and Computer Engineering","","False","4","142","#0072B2","False",""
"vnaraya3","Venkateswaran Narayanaswamy","College of Engineering","Mechanical and Aerospace Engineering","","False","1","93","#0072B2","False",""
"spark26","Soonhye Park","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","2","54","#D55E00","False",""
"rebaynes","Ronald Baynes","College of Veterinary Medicine","Population Health and Pathobiology","","False","8","131","#56B4E9","False",""
"hluo2","Hong Luo","College of Engineering","Mechanical and Aerospace Engineering","","False","3","52","#0072B2","False",""
"idiazmu","Ilenys Perez Diaz","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","1","38","#E69F00","False",""
"rtian2","Renran Tian","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","1","57","#0072B2","False",""
"zhilin","Zhilin Li","College of Sciences","Mathematics","","False","3","111","#009E73","False",""
"bdhansen","Bernie Hansen","College of Veterinary Medicine","Clinical Sciences","","False","5","37","#56B4E9","False",""
"hsheese","H  Sebastian Heese","Poole College of Management","Information Technology, Analytics, & Operations","","False","1","49","#F0E442","False",""
"jaosborn","Jason Osborne","College of Sciences","Statistics","","False","5","80","#009E73","False",""
"ldfusare","Lance Fusarelli","College of Education","Educational Leadership, Policy, and Human Development","","False","2","37","#D55E00","False",""
"jkpacifi","Krishna Pacifici","College of Natural Resources","Forestry and Environmental Resources","","False","1","70","#9B59B6","False",""
"aanevzor","Alexander Nevzorov","College of Sciences","Chemistry","","False","2","42","#009E73","False",""
"gary","Gary Lackmann","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","2","65","#009E73","False",""
"sitar","Zlatko Sitar","College of Engineering","Materials Science and Engineering","","False","13","226","#0072B2","False",""
"glmille3","Grady Miller","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","4","66","#E69F00","False",""
"wjwarner","Wendy Warner","College of Agriculture and Life Sciences","Agricultural and Human Sciences","","False","1","19","#E69F00","False",""
"mbgoshe","Michael Goshe","College of Agriculture and Life Sciences","Molecular and Structural Biochemistry","","False","4","46","#E69F00","False",""
"cjohns28","Corey Johnson","College of Natural Resources","Parks, Recreation and Tourism Management","","False","2","92","#9B59B6","False",""
"fjlouws","Frank Louws","College of Agriculture and Life Sciences","Horticultural Science","","False","1","89","#E69F00","False",""
"aaiyyer","Anantha Aiyyer","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","2","44","#009E73","False",""
"mlp","Michael Parker","College of Agriculture and Life Sciences","Horticultural Science","","False","1","6","#E69F00","False",""
"baquroll","Barbara Qurollo","College of Veterinary Medicine","Clinical Sciences","","False","1","48","#56B4E9","False",""
"jcallair","Jason Allaire","College of Humanities and Social Sciences","Psychology","","False","2","54","#CC79A7","False",""
"tghosh","Tushar Ghosh","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","6","51","#1ABC9C","False",""
"jgpierce","Joshua Pierce","College of Sciences","Chemistry","","False","1","71","#009E73","False",""
"mmuller2","Marie Muller","College of Engineering","Mechanical and Aerospace Engineering","","False","1","51","#0072B2","False",""
"wjasper","Warren Jasper","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","3","33","#1ABC9C","False",""
"bwhipker","Brian Whipker","College of Agriculture and Life Sciences","Horticultural Science","","False","1","62","#E69F00","False",""
"jwb","John Baugh","College of Engineering","Civil, Construction and Environmental Engineering","","False","2","27","#0072B2","False",""
"njmoore3","Nancy Moore","College of Engineering","Mechanical and Aerospace Engineering","","False","1","7","#0072B2","False",""
"wmjones4","Whitney Jones","College of Sciences","Biological Sciences","","False","1","3","#009E73","False",""
"misra","Kailash Misra","College of Sciences","Mathematics","","False","2","40","#009E73","False",""
"liclarke","Laura Clarke","College of Sciences","Physics","","False","2","37","#009E73","False",""
"kaharfou","Khaled Abdel Harfoush","College of Engineering","Computer Science","","False","1","20","#0072B2","False",""
"cvjordan","Chad Jordan","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","1","2","#E69F00","False",""
"mjscott3","Maxwell Scott","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","1","82","#E69F00","False",""
"efimenko","Kirill Efimenko","College of Engineering","Chemical and Biomolecular Engineering","","False","4","45","#0072B2","False",""
"lmneal2","Luke Neal","College of Engineering","Chemical and Biomolecular Engineering","","False","1","49","#0072B2","False",""
"mkatti","Madhusudan Katti","College of Humanities and Social Sciences","Interdisciplinary Studies","","False","2","41","#CC79A7","False",""
"bspace","Brian Space","College of Sciences","Chemistry","","False","3","131","#009E73","False",""
"jbtracy","Joseph Tracy","College of Engineering","Materials Science and Engineering","","False","4","88","#0072B2","False",""
"avsaveli","Alexei Saveliev","College of Engineering","Mechanical and Aerospace Engineering","","False","3","45","#0072B2","False",""
"choyo","Cathrine Hoyo","College of Sciences","Biological Sciences","","False","1","153","#009E73","False",""
"eadenhar","Emiel Den Hartog","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","3","71","#1ABC9C","False",""
"rhernan2","Raquel Hernandez","College of Agriculture and Life Sciences","Molecular and Structural Biochemistry","","False","2","31","#E69F00","False",""
"ctfriend","Craig Friend","College of Humanities and Social Sciences","History","","False","1","7","#CC79A7","False",""
"jahoppin","Jane Hoppin","College of Sciences","Biological Sciences","","False","10","205","#009E73","False",""
"hhuang11","He Huang","College of Engineering","Biomedical Engineering","","False","2","216","#0072B2","False",""
"hmitaso","Helena Mitasova","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","4","95","#009E73","False",""
"yxu11","Yingjiao Xu","Wilson College of Textiles","Textile and Apparel, Technology and Management","","False","1","52","#1ABC9C","False",""
"hshuang","Hsiao-Ying Shadow Huang","College of Engineering","Mechanical and Aerospace Engineering","","False","4","56","#0072B2","False",""
"dxlascel","Duncan Lascelles","College of Veterinary Medicine","Clinical Sciences","","False","8","226","#56B4E9","False",""
"mbreen3","Matthew Breen","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","6","123","#56B4E9","False",""
"lyons","Kevin Lyons","College of Engineering","Mechanical and Aerospace Engineering","","False","4","24","#0072B2","False",""
"lubkin","Sharon Lubkin","College of Sciences","Mathematics","","False","2","32","#009E73","False",""
"hmhassan","Hosni Hassan","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","2","34","#E69F00","False",""
"kakosenk","Kama Kosenko","College of Humanities and Social Sciences","Communication","","False","1","30","#CC79A7","False",""
"xshen5","Xipeng Shen","College of Engineering","Computer Science","","False","4","160","#0072B2","False",""
"fathi","Yahya Fathi","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","2","25","#0072B2","False",""
"hawest","Harvey West II","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","1","16","#0072B2","False",""
"pferket","Peter Ferket","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","7","80","#E69F00","False",""
"ahross","Ann Ross","College of Sciences","Biological Sciences","","False","2","78","#009E73","False",""
"mgpapich","Mark Papich","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","13","247","#56B4E9","False",""
"jccarr","Jon Carr","Poole College of Management","Management, Innovation and Entrepreneurship","","False","1","30","#F0E442","False",""
"ahk","Hamid Krim","College of Engineering","Electrical and Computer Engineering","","False","5","135","#0072B2","False",""
"cezucker","Cynthia Zuckerman Hyman","College of Humanities and Social Sciences","Communication","","False","1","1","#CC79A7","False",""
"gdcollin","Guy Collins","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","25","#E69F00","False",""
"smbelch2","Scott Belcher","College of Sciences","Biological Sciences","","False","4","69","#009E73","False",""
"ajjaeger","Audrey Jaeger","College of Education","Educational Leadership, Policy, and Human Development","","False","1","42","#D55E00","False",""
"gwlucier","Gregory Lucier","College of Engineering","Civil, Construction and Environmental Engineering","","False","2","29","#0072B2","False",""
"sbshah3","Sanjay Shah","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","1","54","#E69F00","False",""
"kmmurph1","Kathryn Murphy","College of Veterinary Medicine","Clinical Sciences","","False","1","11","#56B4E9","False",""
