"id","name","college","dept","title","is_asst","pub_year","pub_total","color","is_cfep","cfep_cluster"
"pbiziko","Petra Bizikova","College of Veterinary Medicine","Clinical Sciences","","False","1","37","#56B4E9","False",""
"pdumbach","Paul Umbach","College of Education","Educational Leadership, Policy, and Human Development","","False","1","24","#D55E00","False",""
"enicole","Elena Veety","College of Engineering","Electrical and Computer Engineering","","False","1","15","#0072B2","False",""
"hashraf2","Hudson Ashrafi","College of Agriculture and Life Sciences","Horticultural Science","","False","2","63","#E69F00","False",""
"davidian","Marie Davidian","College of Sciences","Statistics","","False","7","85","#009E73","False",""
"zkli","Zane Li","College of Sciences","Mathematics","","False","1","17","#009E73","False",""
"fedkiw","Peter Fedkiw","College of Engineering","Chemical and Biomolecular Engineering","","False","1","43","#0072B2","False",""
"fbreid","Frederick Breidt","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","1","47","#E69F00","False",""
"clgordy","Claire Gordy","College of Sciences","Biological Sciences","","False","1","16","#009E73","False",""
"fawrigh2","Fred Wright","College of Sciences","Statistics","","False","5","120","#009E73","False",""
"jmhaugh","Jason Haugh","College of Engineering","Chemical and Biomolecular Engineering","","False","6","72","#0072B2","False",""
"lcolpog","Luke Gatiboni","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","2","121","#E69F00","False",""
"mjstruet","Michael Struett","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","10","22","#CC79A7","False",""
"acfahren","Adam Fahrenholz","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","1","36","#E69F00","False",""
"jcollazo","Jaime Collazo","College of Agriculture and Life Sciences","Applied Ecology","","False","2","75","#E69F00","False",""
"agdean","Alexander Dean","College of Engineering","Electrical and Computer Engineering","","False","2","23","#0072B2","False",""
"bejin","Byoungho Jin","Wilson College of Textiles","Textile and Apparel, Technology and Management","","False","2","111","#1ABC9C","False",""
"cbgorman","Christopher Gorman","College of Sciences","Chemistry","","False","4","45","#009E73","False",""
"ataylor","Andrew Taylor","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","1","22","#CC79A7","False",""
"jbrown","David Brown","College of Sciences","Physics","","False","2","21","#009E73","False",""
"lhe8","Lingfeng He","College of Engineering","Nuclear Engineering","","False","12","170","#0072B2","False",""
"kay","Michael Kay","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","1","31","#0072B2","False",""
"tismirno","Tatyana Smirnova","College of Sciences","Chemistry","","False","2","52","#009E73","False",""
"gmkumar","Kumar Mahinthakumar","College of Engineering","Civil, Construction and Environmental Engineering","","False","5","71","#0072B2","False",""
"canson","Chris Anson","College of Humanities and Social Sciences","English","","False","1","53","#CC79A7","False",""
"pemozdzi","Paul Mozdziak","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","3","140","#E69F00","False",""
"jytzeng","Jung-Ying Tzeng","College of Sciences","Statistics","","False","2","65","#009E73","False",""
"mgjones3","Gail Jones","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","6","85","#D55E00","False",""
"cjohns26","Carla Johnson","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","1","138","#D55E00","False",""
"jrbryan3","Jennifer Richmond-Bryant","College of Natural Resources","Forestry and Environmental Resources","","False","2","57","#9B59B6","False",""
"klstansb","Kim Stansbury","College of Humanities and Social Sciences","Social Work","","False","1","17","#CC79A7","False",""
"rsozzan","Rosangela Sozzani","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","1","87","#E69F00","False",""
"pcombet","Patrick Combettes","College of Sciences","Mathematics","","False","2","80","#009E73","False",""
"jgookin","Jody Gookin","College of Veterinary Medicine","Clinical Sciences","","False","6","72","#56B4E9","False",""
"ssheth3","Seema Sheth","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","1","43","#E69F00","False",""
"atstepan","Anna Stepanova","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","1","68","#E69F00","False",""
"aryoung","Albert Young","College of Sciences","Physics","","False","2","115","#009E73","False",""
"fmuelle","Frank Mueller","College of Engineering","Computer Science","","False","1","107","#0072B2","False",""
"hdaniels","Harry Daniels","College of Agriculture and Life Sciences","Applied Ecology","","False","2","34","#E69F00","False",""
"migkim","Mi Kim","College of Humanities and Social Sciences","History","","False","1","11","#CC79A7","False",""
"ygyingli","Yaroslava Yingling","College of Engineering","Materials Science and Engineering","","False","4","140","#0072B2","False",""
"eztaylor","Eileen Taylor","Poole College of Management","Accounting","","False","2","27","#F0E442","False",""
"screberg","Chris Reberg-Horton","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","102","#E69F00","False",""
"dpwarsin","Donald Warsing","Poole College of Management","Information Technology, Analytics, & Operations","","False","3","24","#F0E442","False",""
"kdange","Kimberly Ange-Van Heugten","College of Agriculture and Life Sciences","Animal Science","","False","2","48","#E69F00","False",""
"slsimon","Sindee Simon","College of Engineering","Chemical and Biomolecular Engineering","","False","4","98","#0072B2","False",""
"jslindse","Jonathan Lindsey","College of Sciences","Chemistry","","False","20","263","#009E73","False",""
"gnp","Gregory Parsons","College of Engineering","Chemical and Biomolecular Engineering","","False","4","241","#0072B2","False",""
"jlheitma","Josh Heitman","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","6","168","#E69F00","False",""
"vfellner","Vivek Fellner","College of Agriculture and Life Sciences","Animal Science","","False","3","44","#E69F00","False",""
"jjadams2","Jacob Adams","College of Engineering","Electrical and Computer Engineering","","False","1","60","#0072B2","False",""
"sarumug","Sankarasubramanian Arumugam","College of Engineering","Civil, Construction and Environmental Engineering","","False","2","115","#0072B2","False",""
"cfrohli","Carla Frohlich","College of Sciences","Physics","","False","3","64","#009E73","False",""
"dkgullin","Dana Gulling","College of Design","Architecture","","False","1","3","#E74C3C","False",""
"rwkays","Roland Kays","College of Natural Resources","Forestry and Environmental Resources","","False","5","225","#9B59B6","False",""
"vkurapa","Vasu Kuraparthy","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","38","#E69F00","False",""
"n51nh301","William Adler","College of Humanities and Social Sciences","Philosophy and Religious Studies","","False","3","26","#CC79A7","False",""
"mwkudeno","Michael Kudenov","College of Engineering","Electrical and Computer Engineering","","False","2","120","#0072B2","False",""
"rgmaggi","Ricardo Maggi","College of Veterinary Medicine","Clinical Sciences","","False","12","149","#56B4E9","False",""
"bjreich","Brian Reich","College of Sciences","Statistics","","False","6","198","#009E73","False",""
"swkullma","Seth Kullman","College of Sciences","Biological Sciences","","False","7","70","#009E73","False",""
"yyazmy","Yousry Azmy","College of Engineering","Nuclear Engineering","","False","1","32","#0072B2","False",""
"richardv","Richard Venditti","College of Natural Resources","Forest Biomaterials","","False","2","200","#9B59B6","False",""
"twu19","Tianfu Wu","College of Engineering","Electrical and Computer Engineering","","False","1","53","#0072B2","False",""
"rbhandfi","Robert Handfield","Poole College of Management","Information Technology, Analytics, & Operations","","False","5","102","#F0E442","False",""
"jlhavlin","John Havlin","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","18","#E69F00","False",""
"jcheng3","Jay Cheng","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","3","91","#E69F00","False",""
"akota2","Arun Kumar Kota","College of Engineering","Mechanical and Aerospace Engineering","","False","3","64","#0072B2","False",""
"hwade","Harald Ade","College of Sciences","Physics","","False","5","385","#009E73","False",""
"dmberube","David Berube","College of Humanities and Social Sciences","Communication","","False","5","19","#CC79A7","False",""
"smsulli2","Seth Sullivant","College of Sciences","Mathematics","","False","1","65","#009E73","False",""
"nlu2","Ning Lu","College of Engineering","Electrical and Computer Engineering","","False","2","155","#0072B2","False",""
"dslalush","David Lalush","College of Engineering","Biomedical Engineering","","False","5","80","#0072B2","False",""
"ebbreits","Edward Breitschwerdt","College of Veterinary Medicine","Clinical Sciences","","False","21","318","#56B4E9","False",""
"csayde","Chadi Sayde","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","2","25","#E69F00","False",""
"rkmeente","Ross Meentemeyer","College of Natural Resources","Center for Geospatial Analytics","","False","3","127","#9B59B6","False",""
"kaharwoo","Karey Harwood","College of Humanities and Social Sciences","Philosophy and Religious Studies","","False","2","8","#CC79A7","False",""
"mlsichit","Mihail Sichitiu","College of Engineering","Electrical and Computer Engineering","","False","3","64","#0072B2","False",""
"mnpeters","Nils Peterson","College of Natural Resources","Forestry and Environmental Resources","","False","4","130","#9B59B6","False",""
"dhhenard","David Henard","Poole College of Management","Marketing","","False","1","10","#F0E442","False",""
"tdefranc","Teresa DeFrancesco","College of Veterinary Medicine","Clinical Sciences","","False","3","70","#56B4E9","False",""
"jdcoggbu","Jerrell Coggburn","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","2","40","#CC79A7","False",""
"rhe","Ruoying He","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","3","126","#009E73","False",""
"mshahza","Muhammad Shahzad","College of Engineering","Computer Science","","False","1","44","#0072B2","False",""
"stefansk","Len Stefanski","College of Sciences","Statistics","","False","4","28","#009E73","False",""
"drtarpy","David Tarpy","College of Agriculture and Life Sciences","Applied Ecology","","False","1","117","#E69F00","False",""
"jabuckel","Jeffrey Buckel","College of Agriculture and Life Sciences","Applied Ecology","","False","7","87","#E69F00","False",""
"jmdegeze","Jillian De Gezelle","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","1","5","#E69F00","False",""
"vukina","Tomislav Vukina","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","2","25","#E69F00","False",""
"ruzsoy","Reha Uzsoy","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","5","112","#0072B2","False",""
"kaunocic","Kinga Unocic","College of Engineering","Materials Science and Engineering","","False","1","160","#0072B2","False",""
"fncastel","Felix Castellano","College of Sciences","Chemistry","","False","11","241","#009E73","False",""
"lsgoodel","Suzie Goodell","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","2","65","#E69F00","False",""
"wyu2","Wensong Yu","College of Engineering","Future Renewable Electric Energy Delivery and Management Systems Center (The)","","False","3","75","#0072B2","False",""
"jklee","John Lee","College of Education","College of Education Administration","","False","2","18","#D55E00","False",""
"mdkoci","Matt Koci","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","4","47","#E69F00","False",""
"jbeells","Jeffrey Eells","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","2","15","#56B4E9","False",""
"rmschoen","Regina Schoenfeld","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","58","#56B4E9","False",""
"twgannon","Travis Gannon","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","68","#E69F00","False",""
"rslewis","Ramsey Lewis","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","3","76","#E69F00","False",""
"sscaag","Aziz Amoozegar","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","3","34","#E69F00","False",""
"narayan","Jagdish Narayan","College of Engineering","Materials Science and Engineering","","False","11","257","#0072B2","False",""
"zlyu3","Zhe Lyu","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","1","29","#E69F00","False",""
"rseraci","Rudi Seracino","College of Engineering","Civil, Construction and Environmental Engineering","","False","4","65","#0072B2","False",""
"dgruehn","Daniel Gruehn","College of Humanities and Social Sciences","Psychology","","False","3","19","#CC79A7","False",""
"gyang9","Ge Yang","College of Engineering","Nuclear Engineering","","False","2","93","#0072B2","False",""
"gngaile","Gracious Ngaile","College of Engineering","Mechanical and Aerospace Engineering","","False","5","58","#0072B2","False",""
"pdbradfo","Philip Bradford","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","1","81","#1ABC9C","False",""
"sisalmon","Sonja Salmon","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","1","36","#1ABC9C","False",""
"ccgoller","Carlos Goller","College of Sciences","Biological Sciences","","False","2","66","#009E73","False",""
"dkotter","Dana Kotter-Gruehn","College of Humanities and Social Sciences","Psychology","","False","1","18","#CC79A7","False",""
"jayoder","Jeff Yoder","College of Sciences","Biological Sciences","","False","9","83","#009E73","False",""
"dzbaron","Dror Baron","College of Engineering","Electrical and Computer Engineering","","False","1","62","#0072B2","False",""
"wmrand","Bill Rand","Poole College of Management","Marketing","","False","2","49","#F0E442","False",""
"ejlobato","Edgar Lobaton","College of Engineering","Electrical and Computer Engineering","","False","2","109","#0072B2","False",""
"cmroland","Christopher Roland","College of Sciences","Physics","","False","3","49","#009E73","False",""
"jcdietri","Casey Dietrich","College of Engineering","Civil, Construction and Environmental Engineering","","False","1","47","#0072B2","False",""
"japiedra","Jorge Piedrahita","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","5","75","#56B4E9","False",""
"acdon","Donald Pagach","Poole College of Management","Accounting","","False","1","12","#F0E442","False",""
"kwk","Ki Kim","College of Engineering","Electrical and Computer Engineering","","False","9","107","#0072B2","False",""
"jtuck","James Tuck","College of Engineering","Electrical and Computer Engineering","","False","1","45","#0072B2","False",""
"hdakroyd","Duane Akroyd","College of Education","Educational Leadership, Policy, and Human Development","","False","1","6","#D55E00","False",""
"tran","Hien Tran","College of Sciences","Mathematics","","False","4","62","#009E73","False",""
"kito","Kazufumi Ito","College of Sciences","Mathematics","","False","8","69","#009E73","False",""
"mthuo","Martin Thuo","College of Engineering","Materials Science and Engineering","","False","3","131","#0072B2","False",""
"rmdodswo","Robin Dodsworth","College of Humanities and Social Sciences","English","","False","2","26","#CC79A7","False",""
"rblanger","Brian Langerhans","College of Sciences","Biological Sciences","","False","1","49","#009E73","False",""
"dmnielse","Dahlia Nielsen","College of Sciences","Biological Sciences","","False","2","24","#009E73","False",""
"icarbon","Ignazio Carbone","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","7","89","#E69F00","False",""
"mtchu","Moody Chu","College of Sciences","Mathematics","","False","8","48","#009E73","False",""
"tmschaef","Thomas Schaefer","College of Sciences","Physics","","False","5","91","#009E73","False",""
"wekrause","Wendy Krause","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","3","29","#1ABC9C","False",""
"mkanters","Michael Kanters","College of Natural Resources","Parks, Recreation and Tourism Management","","False","1","20","#9B59B6","False",""
"khan","Saad Khan","College of Engineering","Chemical and Biomolecular Engineering","","False","8","178","#0072B2","False",""
"rdutta","Rudra Dutta","College of Engineering","Computer Science","","False","1","74","#0072B2","False",""
"fli5","Fanxing Li","College of Engineering","Chemical and Biomolecular Engineering","","False","2","170","#0072B2","False",""
"xgu","Xiaohui Gu","College of Engineering","Computer Science","","False","2","33","#0072B2","False",""
"jminogu","James Minogue","College of Education","Teacher Education and Learning Sciences","","False","1","23","#D55E00","False",""
"mdparker","Matthew Parker","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","4","64","#009E73","False",""
"mecoope3","Matthew Cooper","College of Engineering","Chemical and Biomolecular Engineering","","False","1","25","#0072B2","False",""
"dpgenere","David Genereux","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","2","40","#009E73","False",""
"rrkulkar","Ravi Kulkarni","College of Veterinary Medicine","Population Health and Pathobiology","","False","2","62","#56B4E9","False",""
"djhanson","Dana Hanson","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","2","15","#E69F00","False",""
"gbuckner","Gregory Buckner","College of Engineering","Mechanical and Aerospace Engineering","","False","4","67","#0072B2","False",""
"gvalacc","Giuseppe Valacchi","College of Agriculture and Life Sciences","Kannapolis Research","","False","5","248","#E69F00","False",""
"kowalsky","Mervyn Kowalsky","College of Engineering","Civil, Construction and Environmental Engineering","","False","5","71","#0072B2","False",""
"paulf","Paul Franzon","College of Engineering","Electrical and Computer Engineering","","False","12","194","#0072B2","False",""
"kmathur","Kavita Mathur","Wilson College of Textiles","Textile and Apparel, Technology and Management","","False","2","29","#1ABC9C","False",""
"amaity","Arnab Maity","College of Sciences","Statistics","","False","4","75","#009E73","False",""
"jlnietfe","John Nietfeld","College of Education","Teacher Education and Learning Sciences","","False","1","39","#D55E00","False",""
"dgkamper","Derek Kamper","College of Engineering","Biomedical Engineering","","False","2","53","#0072B2","False",""
"mcaner","Mehmet Caner","Poole College of Management","Economics","","False","2","24","#F0E442","False",""
"tmbarnes","Tiffany Barnes","College of Engineering","Computer Science","","False","1","173","#0072B2","False",""
"ajkeung","Albert Keung","College of Engineering","Chemical and Biomolecular Engineering","","False","1","54","#0072B2","False",""
"bmasmith","Charles Smith","College of Sciences","Statistics","","False","1","13","#009E73","False",""
"galewbar","Gregory Lewbart","College of Veterinary Medicine","Clinical Sciences","","False","1","160","#56B4E9","False",""
"thinton","Timothy Hinton","College of Humanities and Social Sciences","Philosophy and Religious Studies","","False","1","14","#CC79A7","False",""
"bafloyd","Brian Floyd","College of Engineering","Electrical and Computer Engineering","","False","4","102","#0072B2","False",""
"clanzas","Cristina Lanzas","College of Veterinary Medicine","Population Health and Pathobiology","","False","3","79","#56B4E9","False",""
"dosmond","Deanna Osmond","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","3","89","#E69F00","False",""
"jodle","Jack Odle","College of Agriculture and Life Sciences","Animal Science","","False","8","158","#E69F00","False",""
"jswarts","Jason Swarts","College of Humanities and Social Sciences","English","","False","3","29","#CC79A7","False",""
"jmpolla3","Jeffrey Pollack","Poole College of Management","Management, Innovation and Entrepreneurship","","False","1","91","#F0E442","False",""
"dsun4","Dali Sun","College of Sciences","Physics","","False","1","88","#009E73","False",""
"qwei3","Qingshan Wei","College of Engineering","Chemical and Biomolecular Engineering","","False","5","97","#0072B2","False",""
"wdavis","William Davis","College of Engineering","Electrical and Computer Engineering","","False","5","66","#0072B2","False",""
"mdmullen","Mike Mullen","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","3","#E69F00","False",""
"madesouc","Michaela DeSoucey","College of Humanities and Social Sciences","Sociology and Anthropology","","False","2","29","#CC79A7","False",""
"jhkelley","John Kelley","College of Sciences","Physics","","False","2","74","#009E73","False",""
"owduckwo","Owen Duckworth","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","4","83","#E69F00","False",""
"ebeltra2","Eduardo Beltranena","College of Agriculture and Life Sciences","Animal Science","","False","4","122","#E69F00","False",""
"jsmulhol","James Mulholland","College of Humanities and Social Sciences","College of Humanities and Social Sciences Administration","","False","1","12","#CC79A7","False",""
"blnowell","Branda Nowell","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","1","46","#CC79A7","False",""
"dlrober4","David Roberts","College of Engineering","Computer Science","","False","1","49","#0072B2","False",""
"tmbarrie","Thomas Barrie","College of Design","Architecture","","False","1","4","#E74C3C","False",""
"sagui","Celeste Sagui","College of Sciences","Physics","","False","3","58","#009E73","False",""
"jdbohlma","Jonathan Bohlmann","Poole College of Management","Marketing","","False","1","12","#F0E442","False",""
"sorenson","Clyde Sorenson","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","1","39","#E69F00","False",""
"bjreadin","Benjamin Reading","College of Agriculture and Life Sciences","Applied Ecology","","False","1","58","#E69F00","False",""
"cmtran","Chau Tran","College of Engineering","Mechanical and Aerospace Engineering","","False","1","6","#0072B2","False",""
"hwang18","Hong Wang","College of Sciences","Physics","","False","1","48","#009E73","False",""
"pojiamb","Peter Ojiambo","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","4","93","#E69F00","False",""
"rasdorf","William Rasdorf","College of Engineering","Civil, Construction and Environmental Engineering","","False","6","77","#0072B2","False",""
"lwang5","Lingjuan Li","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","2","51","#E69F00","False",""
"wfhunt","William Hunt","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","24","234","#E69F00","False",""
"hvtafres","Hooman Tafreshi","College of Engineering","Mechanical and Aerospace Engineering","","False","9","150","#0072B2","False",""
"birgand","Francois Birgand","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","1","69","#E69F00","False",""
"bwiegman","Brian Wiegmann","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","3","66","#E69F00","False",""
"rkgupta2","Rajeev Gupta","College of Engineering","Materials Science and Engineering","","False","2","127","#0072B2","False",""
"eooviedo","Edgar Oviedo-Rondon","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","4","91","#E69F00","False",""
"jgenzer","Jan Genzer","College of Engineering","Chemical and Biomolecular Engineering","","False","11","233","#0072B2","False",""
"kstapel","Katharina Stapelmann","College of Engineering","Nuclear Engineering","","False","3","88","#0072B2","False",""
"magrimme","Marc Grimmett","College of Education","Educational Leadership, Policy, and Human Development","","False","2","11","#D55E00","False",""
"mpsingh","Munindar Singh","College of Engineering","Computer Science","","False","6","230","#0072B2","False",""
"demarti4","Donald Martin","College of Sciences","Statistics","","False","1","15","#009E73","False",""
"bernholc","Jerzy Bernholc","College of Sciences","Physics","","False","7","79","#009E73","False",""
"pmcavoy","Paula McAvoy","College of Education","Teacher Education and Learning Sciences","","False","1","11","#D55E00","False",""
"jlreaser","Jeffrey Reaser","College of Humanities and Social Sciences","English","","False","1","24","#CC79A7","False",""
"jfeng2","Jing Feng","College of Humanities and Social Sciences","Psychology","","False","1","41","#CC79A7","False",""
"hsgill2","Harvinder Gill","College of Engineering","Chemical and Biomolecular Engineering","","False","3","83","#0072B2","False",""
"thsieh3","Tzung Fu Hsieh","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","2","47","#E69F00","False",""
"gconant","Gavin Conant","College of Sciences","Biological Sciences","","False","5","80","#009E73","False",""
"tpang","Tao Pang","College of Sciences","Mathematics","","False","3","37","#009E73","False",""
"nebuchle","Nick Buchler","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","34","#56B4E9","False",""
"jvveliad","Victor Veliadis","College of Engineering","Electrical and Computer Engineering","","False","5","93","#0072B2","False",""
"murty","Korukonda Murty","College of Engineering","Nuclear Engineering","","False","7","113","#0072B2","False",""
"lcvanlan","Laurianne Van Landeghem","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","29","#56B4E9","False",""
"yzhu7","Yong Zhu","College of Engineering","Mechanical and Aerospace Engineering","","False","4","214","#0072B2","False",""
"thassan","Tasnim Hassan","College of Engineering","Civil, Construction and Environmental Engineering","","False","6","71","#0072B2","False",""
"xjjeng","Xinge Jeng","College of Sciences","Statistics","","False","1","24","#009E73","False",""
"skais","Sabre Kais","College of Engineering","Electrical and Computer Engineering","","False","11","142","#0072B2","False",""
"vnaraya3","Venkateswaran Narayanaswamy","College of Engineering","Mechanical and Aerospace Engineering","","False","1","93","#0072B2","False",""
"spark26","Soonhye Park","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","1","54","#D55E00","False",""
"cmbyrd3","Christy Byrd","College of Education","Teacher Education and Learning Sciences","","False","1","40","#D55E00","False",""
"rebaynes","Ronald Baynes","College of Veterinary Medicine","Population Health and Pathobiology","","False","7","131","#56B4E9","False",""
"mscastil","Miguel Castillo","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","48","#E69F00","False",""
"hluo2","Hong Luo","College of Engineering","Mechanical and Aerospace Engineering","","False","3","52","#0072B2","False",""
"idiazmu","Ilenys Perez Diaz","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","2","38","#E69F00","False",""
"sgallen","Steven Allen","Poole College of Management","Economics","","False","1","8","#F0E442","False",""
"jerudolp","Julia Rudolph","College of Humanities and Social Sciences","History","","False","2","14","#CC79A7","False",""
"jyin8","Jie Yin","College of Engineering","Mechanical and Aerospace Engineering","","False","1","85","#0072B2","False",""
"zhilin","Zhilin Li","College of Sciences","Mathematics","","False","6","111","#009E73","False",""
"bdhansen","Bernie Hansen","College of Veterinary Medicine","Clinical Sciences","","False","3","37","#56B4E9","False",""
"jaosborn","Jason Osborne","College of Sciences","Statistics","","False","4","80","#009E73","False",""
"rpaerl","Ryan Paerl","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","1","32","#009E73","False",""
"ldfusare","Lance Fusarelli","College of Education","Educational Leadership, Policy, and Human Development","","False","5","37","#D55E00","False",""
"jkpacifi","Krishna Pacifici","College of Natural Resources","Forestry and Environmental Resources","","False","3","70","#9B59B6","False",""
"aanevzor","Alexander Nevzorov","College of Sciences","Chemistry","","False","1","42","#009E73","False",""
"gary","Gary Lackmann","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","3","65","#009E73","False",""
"sitar","Zlatko Sitar","College of Engineering","Materials Science and Engineering","","False","11","226","#0072B2","False",""
"amwisema","Angela Wiseman","College of Education","Teacher Education and Learning Sciences","","False","1","22","#D55E00","False",""
"glmille3","Grady Miller","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","5","66","#E69F00","False",""
"csdepern","Christopher DePerno","College of Natural Resources","Forestry and Environmental Resources","","False","4","135","#9B59B6","False",""
"mbgoshe","Michael Goshe","College of Agriculture and Life Sciences","Molecular and Structural Biochemistry","","False","3","46","#E69F00","False",""
"cjohns28","Corey Johnson","College of Natural Resources","Parks, Recreation and Tourism Management","","False","2","92","#9B59B6","False",""
"fjlouws","Frank Louws","College of Agriculture and Life Sciences","Horticultural Science","","False","4","89","#E69F00","False",""
"smlukic","Srdjan Lukic","College of Engineering","Electrical and Computer Engineering","","False","1","107","#0072B2","False",""
"aaiyyer","Anantha Aiyyer","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","5","44","#009E73","False",""
"aclark","Aaron Clark","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","1","12","#D55E00","False",""
"vlindsa","Vincent Lindsay","College of Sciences","Chemistry","","False","1","51","#009E73","False",""
"jcallair","Jason Allaire","College of Humanities and Social Sciences","Psychology","","False","7","54","#CC79A7","False",""
"muse","Spencer Muse","College of Sciences","Statistics","","False","1","12","#009E73","False",""
"tghosh","Tushar Ghosh","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","1","51","#1ABC9C","False",""
"amgrunde","Amy Grunden","College of Agriculture and Life Sciences","North Carolina Agricultural Research Service","","False","3","60","#E69F00","False",""
"jgpierce","Joshua Pierce","College of Sciences","Chemistry","","False","3","71","#009E73","False",""
"mmuller2","Marie Muller","College of Engineering","Mechanical and Aerospace Engineering","","False","3","51","#0072B2","False",""
"wmjones4","Whitney Jones","College of Sciences","Biological Sciences","","False","1","3","#009E73","False",""
"misra","Kailash Misra","College of Sciences","Mathematics","","False","1","40","#009E73","False",""
"liclarke","Laura Clarke","College of Sciences","Physics","","False","6","37","#009E73","False",""
"kaharfou","Khaled Abdel Harfoush","College of Engineering","Computer Science","","False","2","20","#0072B2","False",""
"mjscott3","Maxwell Scott","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","2","82","#E69F00","False",""
"lmneal2","Luke Neal","College of Engineering","Chemical and Biomolecular Engineering","","False","3","49","#0072B2","False",""
"bspace","Brian Space","College of Sciences","Chemistry","","False","3","131","#009E73","False",""
"jbtracy","Joseph Tracy","College of Engineering","Materials Science and Engineering","","False","2","88","#0072B2","False",""
"avsaveli","Alexei Saveliev","College of Engineering","Mechanical and Aerospace Engineering","","False","2","45","#0072B2","False",""
"eadenhar","Emiel Den Hartog","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","1","71","#1ABC9C","False",""
"rhernan2","Raquel Hernandez","College of Agriculture and Life Sciences","Molecular and Structural Biochemistry","","False","1","31","#E69F00","False",""
"jeapen","Jacob Eapen","College of Engineering","Nuclear Engineering","","False","1","30","#0072B2","False",""
"jahoppin","Jane Hoppin","College of Sciences","Biological Sciences","","False","15","205","#009E73","False",""
"hhuang11","He Huang","College of Engineering","Biomedical Engineering","","False","3","216","#0072B2","False",""
"hmitaso","Helena Mitasova","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","5","95","#009E73","False",""
